vid,start,end,text
rHF4loTvwOU,6080,10639,good morning you guys welcome back
rHF4loTvwOU,10639,12880,first two classes are done
rHF4loTvwOU,12880,15140,hey guys it's sid
rHF4loTvwOU,15140,20629,[Music]
rHF4loTvwOU,21600,24400,today is my first day of in person
rHF4loTvwOU,24400,25439,college
rHF4loTvwOU,25439,28400,ever i'm a junior in college now i woke
rHF4loTvwOU,28400,30400,up like five minutes ago
rHF4loTvwOU,30400,31760,it literally feels like i'm going back
rHF4loTvwOU,31760,33360,to high school
rHF4loTvwOU,33360,35120,even though i'm not
rHF4loTvwOU,35120,36399,you couldn't pay me enough to go back to
rHF4loTvwOU,36399,37380,high school
rHF4loTvwOU,37380,41200,[Music]
rHF4loTvwOU,41200,43520,okay first things first
rHF4loTvwOU,43520,45840,shower
rHF4loTvwOU,47140,58160,[Music]
rHF4loTvwOU,58160,60800,okay i look busted right now but when i
rHF4loTvwOU,60800,63359,set out my outfits last night i didn't
rHF4loTvwOU,63359,65680,i didn't really
rHF4loTvwOU,65680,68400,i'm indecisive so i don't know what i
rHF4loTvwOU,68400,70080,want to wear today i set both of these
rHF4loTvwOU,70080,71360,out last night just because i couldn't
rHF4loTvwOU,71360,72960,decide and i felt like for some reason
rHF4loTvwOU,72960,75280,in the morning i would be able to decide
rHF4loTvwOU,75280,78080,i really like this because i feel like
rHF4loTvwOU,78080,79759,this is really cute for like the first
rHF4loTvwOU,79759,81840,day of school the cardigan the button up
rHF4loTvwOU,81840,85439,but then i also have this squirt with
rHF4loTvwOU,85439,87360,that white shirt
rHF4loTvwOU,87360,88720,i think i'm gonna do this because i
rHF4loTvwOU,88720,90630,didn't self tan my legs
rHF4loTvwOU,90630,99399,[Music]
rHF4loTvwOU,100320,101500,it's exposing me
rHF4loTvwOU,101500,105360,[Music]
rHF4loTvwOU,105360,106640,you know when you have those pimples
rHF4loTvwOU,106640,108479,that like hurt before they're even
rHF4loTvwOU,108479,110479,visible on your skin
rHF4loTvwOU,110479,112640,i literally have it right here
rHF4loTvwOU,112640,116240,it hurts so bad bro
rHF4loTvwOU,116240,120840,i also have low pain tolerance so
rHF4loTvwOU,121700,128858,[Music]
rHF4loTvwOU,140330,146959,[Music]
rHF4loTvwOU,146959,148160,hey guys
rHF4loTvwOU,148160,150720,doing that school
rHF4loTvwOU,150720,153760,i made a friend
rHF4loTvwOU,154480,156480,we've already been friends so that's so
rHF4loTvwOU,156480,157920,fake of me
rHF4loTvwOU,157920,159440,oh my god i'm like the youtuber at
rHF4loTvwOU,159440,163040,school we're walking to the cab are we
rHF4loTvwOU,163040,165840,yes we're hungry i'm hungry class was
rHF4loTvwOU,165840,169040,good i do feel weird vlogging in public
rHF4loTvwOU,169040,170800,i'm getting like ptsd from like high
rHF4loTvwOU,170800,171800,school
rHF4loTvwOU,171800,177680,[Music]
rHF4loTvwOU,177680,179200,guys i got water
rHF4loTvwOU,179200,182400,i got water too but
rHF4loTvwOU,182400,184959,i suck at
rHF4loTvwOU,185170,188800,[Music]
rHF4loTvwOU,188800,189840,okay guys
rHF4loTvwOU,189840,193519,it's now 12 30. first two classes are
rHF4loTvwOU,193519,195840,done i'm having a snack because i'm
rHF4loTvwOU,195840,196800,hungry
rHF4loTvwOU,196800,198239,and i didn't think ahead that i didn't
rHF4loTvwOU,198239,199280,bring food
rHF4loTvwOU,199280,201200,so that's on me you know
rHF4loTvwOU,201200,204000,so went to starbucks got some
rHF4loTvwOU,204000,206000,egg white bites i'm waiting for my next
rHF4loTvwOU,206000,206959,class
rHF4loTvwOU,206959,209360,which starts in like 30 minutes
rHF4loTvwOU,209360,212560,with dylan
rHF4loTvwOU,212560,215360,i just met him
rHF4loTvwOU,216159,218640,this is like so cute like campus is so
rHF4loTvwOU,218640,223480,pretty it's also so busy right now
rHF4loTvwOU,229430,237430,[Music]
rHF4loTvwOU,237920,239200,a little nervous
rHF4loTvwOU,239200,240480,a little nervous
rHF4loTvwOU,240480,243120,i'm so nervous this is my like david oh
rHF4loTvwOU,243120,246280,my god
rHF4loTvwOU,247310,257479,[Music]
rHF4loTvwOU,257759,260799,i'm in my next class and i just met this
rHF4loTvwOU,260799,262320,new girl
rHF4loTvwOU,262320,263350,her name is maddie
rHF4loTvwOU,263350,266160,[Music]
rHF4loTvwOU,266160,269639,wait were you
rHF4loTvwOU,274479,276560,that was really embarrassing for me as i
rHF4loTvwOU,276560,277759,was saying
rHF4loTvwOU,277759,279840,first day complete
rHF4loTvwOU,279840,281680,i think it went so well
rHF4loTvwOU,281680,284080,so i'm now out of class
rHF4loTvwOU,284080,287040,um class got out like literally 20
rHF4loTvwOU,287040,288880,minutes no i got like an hour ago i
rHF4loTvwOU,288880,291040,don't know i just said that i am now on
rHF4loTvwOU,291040,294080,my way to get lunch actually with one of
rHF4loTvwOU,294080,295280,my friends
rHF4loTvwOU,295280,297680,nia's been in like a couple of my vlogs
rHF4loTvwOU,297680,301199,and it's nia's brother will so will's
rHF4loTvwOU,301199,303039,new to chapman and i was like will we
rHF4loTvwOU,303039,305120,have to like get food or something
rHF4loTvwOU,305120,307199,because will is the best ever he's so
rHF4loTvwOU,307199,309440,fun i feel like i'm also new to chapman
rHF4loTvwOU,309440,311199,because last year was all online so it's
rHF4loTvwOU,311199,314560,like we're kind of in it together
rHF4loTvwOU,315280,318460,well what's up i'm vlogging
rHF4loTvwOU,318460,324430,[Music]
rHF4loTvwOU,332080,334960,well it's like 12 out of 10 material
rHF4loTvwOU,334960,336479,so that was how my first day of school
rHF4loTvwOU,336479,338960,went i would say it went pretty well um
rHF4loTvwOU,338960,340560,then a few days later me and my friends
rHF4loTvwOU,340560,342800,decided to go to the sand dunes which
rHF4loTvwOU,342800,345199,was so much fun and i vlogged it so yeah
rHF4loTvwOU,345199,346560,this is a celebrating like our first
rHF4loTvwOU,346560,347919,week of school being done by going to
rHF4loTvwOU,347919,349520,the dunes guys we're going to the
rHF4loTvwOU,349520,351880,standings
rHF4loTvwOU,351880,355199,[Applause]
rHF4loTvwOU,363680,365520,like instead of me doing the intro like
rHF4loTvwOU,365520,366639,i got you
rHF4loTvwOU,366639,368400,hey guys welcome back to the channel
rHF4loTvwOU,368400,371120,it's sid and today i'm here with my
rHF4loTvwOU,371120,373280,friends
rHF4loTvwOU,373280,375440,she's not as confusing i'm so sorry okay
rHF4loTvwOU,375440,377520,let me try it again do it okay she goes
rHF4loTvwOU,377520,378880,like this stop saying don't tell me
rHF4loTvwOU,378880,381120,watch
rHF4loTvwOU,385759,387280,what were you gonna say
rHF4loTvwOU,387280,389600,i think like you can do it thank you hey
rHF4loTvwOU,389600,392319,guys it's sid and today i'm with my
rHF4loTvwOU,392319,394800,friends and we are going to
rHF4loTvwOU,394800,397360,the sand dunes
rHF4loTvwOU,397360,399280,okay it's all i'm trying to say like you
rHF4loTvwOU,399280,400560,would have just stuck with the first one
rHF4loTvwOU,400560,403280,this is really dramatic right now okay
rHF4loTvwOU,403280,405520,my channel isn't like dramatic and
rHF4loTvwOU,405520,406400,that's the point i'm trying to get
rHF4loTvwOU,406400,408400,across you're ready is it a place you
rHF4loTvwOU,408400,409840,brought the drama she goes
rHF4loTvwOU,409840,411680,i think we're problematic i swear i feel
rHF4loTvwOU,411680,412639,like we're
rHF4loTvwOU,412639,415520,usually not we're usually not it's now 3
rHF4loTvwOU,415520,417919,40 ish and we're headed to the dunes
rHF4loTvwOU,417919,420720,which are still 2 hours and 56 minutes
rHF4loTvwOU,420720,421970,away
rHF4loTvwOU,421970,425169,[Music]
rHF4loTvwOU,425199,426400,i'm done
rHF4loTvwOU,426400,428720,so i got a question for you guys
rHF4loTvwOU,428720,431680,pineapple on pizza well
rHF4loTvwOU,431680,432639,no
rHF4loTvwOU,432639,435360,i think it's a yes like for sure
rHF4loTvwOU,435360,436800,please back me up in the comments this
rHF4loTvwOU,436800,439199,is um very necessary
rHF4loTvwOU,439199,443479,i am i am a little sad
rHF4loTvwOU,446240,449300,[Music]
rHF4loTvwOU,453190,456339,[Music]
rHF4loTvwOU,460960,464520,i don't like jokes
rHF4loTvwOU,465960,469020,[Music]
rHF4loTvwOU,469840,471490,[Applause]
rHF4loTvwOU,471490,474619,[Music]
rHF4loTvwOU,475840,478530,it's not looking good
rHF4loTvwOU,478530,493199,[Music]
rHF4loTvwOU,493199,494960,all right we were about to drive home
rHF4loTvwOU,494960,497120,and then jake saw this
rHF4loTvwOU,497120,498720,of the dinosaurs
rHF4loTvwOU,498720,501599,and he had to stop how much would i have
rHF4loTvwOU,501599,503039,to pay you
rHF4loTvwOU,503039,504560,to eat
rHF4loTvwOU,504560,507199,those doritos you know those doritos do
rHF4loTvwOU,507199,508800,look scrumptious
rHF4loTvwOU,508800,511199,but do they though low bargain about two
rHF4loTvwOU,511199,511800,mil
rHF4loTvwOU,511800,514880,[Music]
rHF4loTvwOU,514880,517279,i can't afford that jake
rHF4loTvwOU,517279,519839,how much like would would i have to pay
rHF4loTvwOU,519839,521520,you to eat those
rHF4loTvwOU,521520,523360,[Music]
rHF4loTvwOU,523360,524720,jake
rHF4loTvwOU,524720,526850,i was literally kidding
rHF4loTvwOU,526850,536449,[Laughter]
rHF4loTvwOU,538760,543640,[Laughter]
rHF4loTvwOU,547040,550160,this mexican restaurant
rHF4loTvwOU,550160,551680,i'm with the boys
rHF4loTvwOU,551680,553120,chicken tacos
rHF4loTvwOU,553120,556080,oh for me thank you
rHF4loTvwOU,556080,558640,this looks really good
rHF4loTvwOU,558640,560160,good job okay
rHF4loTvwOU,560160,563319,good job
rHF4loTvwOU,563839,566080,yeah we are done with the dunes we
rHF4loTvwOU,566080,569760,doomed out of there let's just say
rHF4loTvwOU,570959,573440,so let's talk about that scent
rHF4loTvwOU,573440,575680,oh we drove past this like
rHF4loTvwOU,575680,577760,cow farm oh that's something oh my god
rHF4loTvwOU,577760,580320,and the sand was really
rHF4loTvwOU,580320,583040,i would say i can't like smell it
rHF4loTvwOU,583040,584720,like in my nostrils
rHF4loTvwOU,584720,585839,illegal
rHF4loTvwOU,585839,587760,heinous just would not rusty
rHF4loTvwOU,587760,589600,disrespectful hurtful and you know what
rHF4loTvwOU,589600,591440,i learned today no life's not the
rHF4loTvwOU,591440,593200,journey but you know what like and the
rHF4loTvwOU,593200,595120,destination i think like pitbull's been
rHF4loTvwOU,595120,597850,there doing that
rHF4loTvwOU,597850,599680,[Applause]
rHF4loTvwOU,599680,601760,that was amazing
