vid,start,end,text
nV2trLD8n4o,0,2030,em
nV2trLD8n4o,5299,18260,coi phim mèo  [âm nhạc]
nV2trLD8n4o,18260,23430,nào  quên
nV2trLD8n4o,23430,30529,[âm nhạc]
nV2trLD8n4o,30529,37270,ơi  ơi Yêu Nhau
nV2trLD8n4o,37270,58709,[âm nhạc]  quên à  [âm nhạc]
nV2trLD8n4o,60010,64719,cho búp bê thức ăn à
nV2trLD8n4o,68420,81769,[âm nhạc]
nV2trLD8n4o,84150,92550,[âm nhạc]
nV2trLD8n4o,96500,99549,[âm nhạc]
nV2trLD8n4o,102730,120020,[âm nhạc]
nV2trLD8n4o,120020,124700,anh  [âm nhạc]
nV2trLD8n4o,125859,131680,em  [âm nhạc]
nV2trLD8n4o,131680,134680,rất
nV2trLD8n4o,136880,139979,[Vỗ tay]
nV2trLD8n4o,142239,148740,nhiều  nhưng bạn ạ
nV2trLD8n4o,148740,180030,[âm nhạc]
nV2trLD8n4o,180030,183740,à Tôn Ngộ Không thích
nV2trLD8n4o,189220,199019,[Tiếng cười]  [âm nhạc]
nV2trLD8n4o,199670,203180,này ra đi
nV2trLD8n4o,204680,208819,người ta đi em đừng
nV2trLD8n4o,210709,217790,đi  [âm nhạc]  học sinh
nV2trLD8n4o,217790,224580,Trường Giang  [âm nhạc]  mày Chết đi
nV2trLD8n4o,224580,232459,[âm nhạc]  mày Jerry  [âm nhạc]
nV2trLD8n4o,232459,238519,falwell  when i
nV2trLD8n4o,240010,245129,em xin vậy  cũng vậy
nV2trLD8n4o,245579,251549,thì làm đi  Israel
nV2trLD8n4o,252030,257170,rồi Mai dave  and
nV2trLD8n4o,257170,264030,[âm nhạc]  its  I'm a love you
nV2trLD8n4o,264690,275130,Mày ca đi  [âm nhạc]  mày chơi được and driver injustice
nV2trLD8n4o,275130,281080,yeob Sica faces Of World War 2 before me
nV2trLD8n4o,281080,287680,how to take thành học vui Viber à
nV2trLD8n4o,288530,292990,[âm nhạc]
nV2trLD8n4o,297240,302379,[âm nhạc]  bí  [âm nhạc]
nV2trLD8n4o,302379,316009,quyết mày đi kiếm khi nào hết rồi  [âm nhạc]
nV2trLD8n4o,320710,329050,em của  It's you I love you
nV2trLD8n4o,329710,341750,thời ra đi được là  [âm nhạc]  thời trang đi được vì là tiếng à
nV2trLD8n4o,342240,354690,[âm nhạc]
nV2trLD8n4o,354690,359140,[Tiếng cười]
nV2trLD8n4o,360030,371630,xe  [âm nhạc]
nV2trLD8n4o,371630,376670,máy modi  [âm nhạc]
nV2trLD8n4o,376670,383679,My Money  [âm nhạc]
nV2trLD8n4o,383840,390320,have  I have to view or
nV2trLD8n4o,390320,396470,which  [âm nhạc]
nV2trLD8n4o,396470,402360,the first and when My Money in space and
nV2trLD8n4o,402360,411360,Drivers testificate reach the face with  you oh my pic you What are you once it
nV2trLD8n4o,411360,417770,easy  [âm nhạc]
nV2trLD8n4o,417770,428339,money II  [âm nhạc]  a  stream youtube lên rồi You are my fresh
nV2trLD8n4o,428339,434430,boy  [âm nhạc]  Tải Mobile
nV2trLD8n4o,434430,441569,[âm nhạc]
nV2trLD8n4o,441659,447059,My Money is the fastest and able to  speak
nV2trLD8n4o,447059,457950,whenever I get hungry Dreaming my people  remix to Where I like you and tests part
nV2trLD8n4o,457950,464969,[âm nhạc]
nV2trLD8n4o,464969,470280,in the west end of each  scene
nV2trLD8n4o,470280,478300,[âm nhạc]  and play along with which to your Lucky
nV2trLD8n4o,478300,487569,II  màn  hình smart City Mami music stream
nV2trLD8n4o,487569,493690,váy kaki wash Off You are my flesh
nV2trLD8n4o,494500,500710,dưới  anh bóp
nV2trLD8n4o,502120,509139,đi  được ngoan đi em
nV2trLD8n4o,509139,519849,yêu trong  [âm nhạc]
nV2trLD8n4o,534130,538130,nước ạ
nV2trLD8n4o,540030,549920,em  [âm nhạc]  hỏi vì anh nghĩ em soạn
nV2trLD8n4o,549920,555980,nhạc  [âm nhạc]
nV2trLD8n4o,555980,561110,chờ  I want you
nV2trLD8n4o,561110,565720,play  [âm nhạc]
nV2trLD8n4o,567110,574370,khi chi nhánh phê như nên hòn Trống  Anh YouTube liveview
nV2trLD8n4o,574370,580490,[âm nhạc]
nV2trLD8n4o,580490,588080,Con Tấm bé đi Linh trên YouTube tôi
nV2trLD8n4o,588980,596210,mới cho em  không  ai khen you which
nV2trLD8n4o,596210,602190,[âm nhạc]  I want to Pink gia đình
nV2trLD8n4o,602190,612480,anh Đức  thì chi nhánh phê nên họ chẳng yêu ai vì
nV2trLD8n4o,612480,620628,lấy  [âm nhạc]
nV2trLD8n4o,621930,627270,Man Hinh Hieu  con vì
nV2trLD8n4o,627270,636360,con giống mẹ mai mốt  [âm nhạc]
nV2trLD8n4o,636840,644379,I want to  play  [âm nhạc]
nV2trLD8n4o,647880,653790,[âm nhạc]  ngoài ra
nV2trLD8n4o,653790,660019,[âm nhạc]
nV2trLD8n4o,660019,666460,a  school Nhưng
nV2trLD8n4o,666460,674860,[âm nhạc]
nV2trLD8n4o,676299,681159,ai hoàn thành  [âm nhạc]
nV2trLD8n4o,685209,690369,chi nhánh  trên tivi
nV2trLD8n4o,690369,693939,với lại
nV2trLD8n4o,696009,701870,Ai mất tích yêu cầu xin  anh
nV2trLD8n4o,701870,709420,[âm nhạc]  anh
nV2trLD8n4o,709980,717189,[âm nhạc]  rất nhiều món
nV2trLD8n4o,717189,724500,ai mà hiểu kìa à ừ ừ  [Vỗ tay]
nV2trLD8n4o,724930,731820,em  [âm nhạc]
nV2trLD8n4o,731820,755350,hết  [âm nhạc]
nV2trLD8n4o,757020,778748,anh à  [âm nhạc]
nV2trLD8n4o,783070,786910,[âm nhạc]  à
nV2trLD8n4o,806530,810360,[âm nhạc]
nV2trLD8n4o,814210,824320,[âm nhạc]
nV2trLD8n4o,827820,832960,[âm nhạc]  quên
nV2trLD8n4o,834010,840250,[âm nhạc]  mày cho
nV2trLD8n4o,840250,848570,con em mình đi Hà Nội Anh vừa dẫn rồi à
nV2trLD8n4o,848570,866860,[âm nhạc]  [Vỗ tay]  [âm nhạc]
nV2trLD8n4o,869260,872320,[âm nhạc]  [Vỗ tay]
nV2trLD8n4o,876100,899409,[âm nhạc]
nV2trLD8n4o,903240,906000,[âm nhạc]  I
nV2trLD8n4o,908910,914790,will  call
nV2trLD8n4o,914880,921120,tình thương thế rồi  chả đi Tình Quê ơi
nV2trLD8n4o,921120,929100,Lại Em chỉ gọi em hào  khi tình nơi cả đi tình yêu What you
nV2trLD8n4o,929100,934680,make sure that all right
nV2trLD8n4o,941290,948810,[âm nhạc]
nV2trLD8n4o,948810,954600,bỏ đi tình nơi mòn đi tình yêu mất như  tình
nV2trLD8n4o,955320,959590,qua đây à
nV2trLD8n4o,962280,972590,[âm nhạc]  Ừ  mình que-are-you yêu ơi em how you you
nV2trLD8n4o,972590,978160,you you  want you
nV2trLD8n4o,979300,987429,qua đây  [âm nhạc]
nV2trLD8n4o,988990,994000,giùm mình nơi chuyện tình yêu quê Where  are you
nV2trLD8n4o,994000,1002940,[âm nhạc]  YouTube  chuyện tình đang quay you
nV2trLD8n4o,1003690,1006690,like
nV2trLD8n4o,1009810,1018270,[âm nhạc]  đi tình bi kịch ở quê hay
nV2trLD8n4o,1018720,1024819,sao đi đi  tình đời vì tình yêu quá ở
nV2trLD8n4o,1024819,1055720,đây Việt Facebook fan that When You  [âm nhạc]
nV2trLD8n4o,1055720,1062830,may thiệt là đêm thì cho  chị
nV2trLD8n4o,1062830,1084000,Mai à  [âm nhạc]
nV2trLD8n4o,1084000,1093008,Một Con Vịt mới chúc bạn  [âm nhạc]
nV2trLD8n4o,1095440,1099440,[âm nhạc]
nV2trLD8n4o,1103370,1122040,[âm nhạc]
nV2trLD8n4o,1123290,1129750,may à  [âm nhạc]
nV2trLD8n4o,1129750,1144010,[Vỗ tay]  [âm nhạc]
nV2trLD8n4o,1144010,1151020,Cô chú và  Quỳ
nV2trLD8n4o,1151020,1203990,đi xô bạn ạ  [âm nhạc]
nV2trLD8n4o,1203990,1220809,anh  [âm nhạc]
nV2trLD8n4o,1220809,1226990,chị về  rồi về rồi
nV2trLD8n4o,1227610,1230650,[âm nhạc]
nV2trLD8n4o,1233310,1242260,[âm nhạc]  [Vỗ tay]  [âm nhạc]
nV2trLD8n4o,1242260,1247870,biết  làm sao
nV2trLD8n4o,1248350,1256690,ai  [âm nhạc]  em cài Sài Gòn
nV2trLD8n4o,1259510,1265730,Mỹ Tâm thích thú  khi
nV2trLD8n4o,1265730,1278400,chúng ta  [âm nhạc]
nV2trLD8n4o,1280310,1289070,nhìn  [âm nhạc]
nV2trLD8n4o,1289070,1293819,em  [Vỗ tay]
nV2trLD8n4o,1294710,1299910,xinh quá nên mới vội đừng kéo e
nV2trLD8n4o,1299910,1314490,[âm nhạc]
nV2trLD8n4o,1316510,1323499,[âm nhạc]
nV2trLD8n4o,1324010,1328470,Để  [Vỗ tay]
nV2trLD8n4o,1331930,1349309,[âm nhạc]
nV2trLD8n4o,1351580,1365730,[âm nhạc]
nV2trLD8n4o,1365730,1372069,Mai Tính  [âm nhạc]
nV2trLD8n4o,1373230,1380360,đến  bờ ngoan ý
nV2trLD8n4o,1380360,1390820,[âm nhạc]  khi Xu quê tin yêu và Singapore quen
nV2trLD8n4o,1391390,1399309,[âm nhạc]
nV2trLD8n4o,1399309,1429570,mời  [âm nhạc]
nV2trLD8n4o,1433330,1440500,nay  When Thinking Of
nV2trLD8n4o,1440500,1446720,My English is  anh siêu nhân
nV2trLD8n4o,1446720,1457790,[âm nhạc]  Anh Susu quà Tết và chúng ta conphai
nV2trLD8n4o,1457790,1467060,Quan Mau  [âm nhạc]
nV2trLD8n4o,1467060,1473510,coi vậy được không  Nhiều khi hôn
nV2trLD8n4o,1473950,1479600,[âm nhạc]  nhau  [âm nhạc]
nV2trLD8n4o,1479600,1483600,One i
nV2trLD8n4o,1489790,1500730,[âm nhạc]  [Vỗ tay]  [âm nhạc]
nV2trLD8n4o,1500730,1505970,ừ ừ  Ừ
nV2trLD8n4o,1506440,1526400,[âm nhạc]
nV2trLD8n4o,1526400,1529400,Ừ
nV2trLD8n4o,1531680,1552080,[âm nhạc]
nV2trLD8n4o,1552080,1559080,suy tình và cho rằng đây cho tôi đến bao
nV2trLD8n4o,1559080,1564840,giờ nhìn thôi bao giờ nhìn tình cảm  những
nV2trLD8n4o,1564840,1567840,chuyện
nV2trLD8n4o,1571620,1583360,xui tôi xui  cho đến cho mọi gia đình vội đã rằng
nV2trLD8n4o,1583360,1589940,nhìn tình chỉ cho  con
nV2trLD8n4o,1589940,1597679,[âm nhạc]
nV2trLD8n4o,1597779,1604860,cho con cho bọn bao gia đình
