vid,start,end,text
VWEB_EPpxE4,0,3090,anh em thông số là vừa đèn đỏ da không
VWEB_EPpxE4,3090,5629,bị xơi nước hết
VWEB_EPpxE4,5629,9450,em trong số là người đèn đỏ đấy Không
VWEB_EPpxE4,9450,14190,phải sợ vội bay quay quay dịch tiêu rồi
VWEB_EPpxE4,14190,16859,thì mối tình đầy em không kéo dài trong
VWEB_EPpxE4,16859,20390,bao lâu hơn 5 kéo dài trong bao lâu
VWEB_EPpxE4,20390,23420,[âm nhạc]
VWEB_EPpxE4,23420,26310,hiểu đi chiêu kéo dài trong bao lâu 30
VWEB_EPpxE4,26310,30869,phút hay cả đái con iPhone cho em em tin
VWEB_EPpxE4,30869,31520,anh quay gì nó
VWEB_EPpxE4,31520,34600,[âm nhạc]
VWEB_EPpxE4,38470,42410,[âm nhạc]
VWEB_EPpxE4,42410,45870,để leo là không có
VWEB_EPpxE4,45870,50849,[âm nhạc]
VWEB_EPpxE4,51829,54410,một cái nào
VWEB_EPpxE4,54410,58620,đúng nó phải khác cái chỗ mà hôm nay và
VWEB_EPpxE4,58620,62070,làm thôn môi đi hai
VWEB_EPpxE4,63839,66839,muơi
VWEB_EPpxE4,74850,78100,tuyệt vời không là không thì đi ngủ đi
VWEB_EPpxE4,78100,80140,nó là mọi người lại làm gì đây ngày hôm
VWEB_EPpxE4,80140,82299,nay có mặt là có cái hồ thấy phố rất rất
VWEB_EPpxE4,82299,84159,là đông chắc chắn là có rất nhiều trai
VWEB_EPpxE4,84159,85960,gái xinh đẹp để đến với cái đôi chút hãy
VWEB_EPpxE4,85960,89409,cùng mình đi bắt người ra để câu tí cho
VWEB_EPpxE4,89409,91659,có với người đi dưới núi đôi có bạn gái
VWEB_EPpxE4,91659,94110,xinh xinh
VWEB_EPpxE4,94110,97810,bạn ơi bạn ơi bạn ơi lúc nào tôi là lần
VWEB_EPpxE4,97810,99810,mình chả có cái
VWEB_EPpxE4,99810,103530,mồi Em yêu đi ghét
VWEB_EPpxE4,103530,106649,ai có
VWEB_EPpxE4,107880,111580,lá xuân hồng Bạn có người yêu chưa Em
VWEB_EPpxE4,111580,113440,Sữa nhưng mà sao lại lên phố hương mình
VWEB_EPpxE4,113440,117039,này thì em buồn quá lên đây đi bộ thôi
VWEB_EPpxE4,117039,119860,bạn ơi thì còn một cái đôi không chưa có
VWEB_EPpxE4,119860,123140,đi Ừ ừ để biết mình ở bên mình ghét đôi
VWEB_EPpxE4,123140,125869,thì đang buồn Mời bạn thân ta mấy đâu
VWEB_EPpxE4,125869,127640,lại có người yêu đúng không Chắc chắn là
VWEB_EPpxE4,127640,129459,cái đôi mình phải có người yêu
VWEB_EPpxE4,129459,133250,rồi thì bạn tên gì tên là Trần Mỹ Hạnh ạ
VWEB_EPpxE4,133250,136640,Trần Mai Hạnh có thể gọi em là seme cũng
VWEB_EPpxE4,136640,139190,được ạ hình đi nhưng mà Thôi cứ gọi hạnh
VWEB_EPpxE4,139190,140540,nhá Mình không giỏi tiếng Anh nhưng sợ
VWEB_EPpxE4,140540,144049,là seme Sashimi xin đừng quên mất và cái
VWEB_EPpxE4,144049,146870,đi hành động cần bao nhiêu lâu rồi em
VWEB_EPpxE4,146870,150440,độc thân xác cũng được hơn nửa năm rồi
VWEB_EPpxE4,150440,152420,vẫn nửa năm Xinh gái như thế này mà bảo
VWEB_EPpxE4,152420,154940,nó thân hơn được 5 ai mà tin được cắt
VWEB_EPpxE4,154940,158540,được ở đâu Chưa còn kiểu nào mang tên
VWEB_EPpxE4,158540,160220,sinh năm bao nhiêu sinh năm bao nhiêu em
VWEB_EPpxE4,160220,163000,hay cá sấu
VWEB_EPpxE4,163630,168019,hai đầu đấy Chú ơi trực tiếp được thì
VWEB_EPpxE4,168019,170150,cũng phải các bạn 2k 6 sinh thái như thế
VWEB_EPpxE4,170150,174019,này 2k giá là bao nhiêu tuổi nhỉ là 16
VWEB_EPpxE4,174019,177709,16 tuổi bố mẹ đã cho nhiều rồi đấy rồi
VWEB_EPpxE4,177709,180030,Đất sai à
VWEB_EPpxE4,180030,182280,anh làm sao mình bảo làm nên thù ghét
VWEB_EPpxE4,182280,184920,đôi thì cũng thấy Ok cũng chẳng cái đôi
VWEB_EPpxE4,184920,187200,bố mẹ cho nhau kìa sẵn sàng ngày hôm nay
VWEB_EPpxE4,187200,190650,đi tìm người yêu với cả đi không được
VWEB_EPpxE4,190650,192319,chia tay tìm cho anh nhé
VWEB_EPpxE4,192319,196040,karaoke thì đi ra mình gọi Đây nhá Nó đi
VWEB_EPpxE4,196040,199890,quay ấn người rồi nè nào để cho chị hỏi
VWEB_EPpxE4,199890,202940,tí của em như thế nào nhỉ người yêu
VWEB_EPpxE4,202940,206489,không cần đẹp trai quá ấy mà ơi nhìn là
VWEB_EPpxE4,206489,207890,được ạ
VWEB_EPpxE4,207890,214160,cao mét 78 bất cao mét 78
VWEB_EPpxE4,214160,218100,có đâu cao mét 78 Nó là một cái quá
VWEB_EPpxE4,218100,220410,trình Remix 7 năm 17 18 năm 18 này cho
VWEB_EPpxE4,220410,222090,bạn từng biết mình mắc tán đúng không ạ
VWEB_EPpxE4,222090,225200,mét 69 có chấp nhận không
VWEB_EPpxE4,226220,230040,phải tôi đánh con cái này sao nó chỉ một
VWEB_EPpxE4,230040,231900,Vân rồi chị người ta thích người ta đi
VWEB_EPpxE4,231900,234150,giày độn này đúng không Đúng chứ em
VWEB_EPpxE4,234150,235920,thích cho con thận thơ là à Ok em chích
VWEB_EPpxE4,235920,237830,thằng Huy rồi
VWEB_EPpxE4,237830,240010,ok thì đi bây giờ
VWEB_EPpxE4,240010,243099,ở phố đi bộ cũng khá là đông thì đó mình
VWEB_EPpxE4,243099,245079,sẽ tìm quay ơi đằng sau cũng có mấy bạn
VWEB_EPpxE4,245079,249150,bè dai cao cao Em ơi
VWEB_EPpxE4,249599,253870,Sài Gòn đi tìm bố trí luôn nhá Ok ơi đi
VWEB_EPpxE4,253870,256539,Tìm đi Tìm đi tìm mấy anh Khoa đã từ từ
VWEB_EPpxE4,256539,259590,em em chưa anh khi Coca diem thi cua đi
VWEB_EPpxE4,259590,263050,thì chị thấy có mấy anh Hai anh này hay
VWEB_EPpxE4,263050,265330,là đang làm Chưa có liền thử nhá vì đã
VWEB_EPpxE4,265330,266310,gì nữa
VWEB_EPpxE4,266310,269560,sao bạn cứ nhiêu chị ạ Bạn có người yêu
VWEB_EPpxE4,269560,272699,chưa Mình chưa
VWEB_EPpxE4,276930,279639,mình cho thấy có muốn tao cái đôi bạn ấy
VWEB_EPpxE4,279639,280500,không
VWEB_EPpxE4,280500,284229,bao nhiêu mình xấu hổ lắm có gì gió sinh
VWEB_EPpxE4,284229,285850,thái như này lại con anh cũng chưa có
VWEB_EPpxE4,285850,287020,người yêu bạn ấy cũng chưa có người yêu
VWEB_EPpxE4,287020,288900,thử không
VWEB_EPpxE4,288900,291820,được đấy rồi cũng đang đi làm không
VWEB_EPpxE4,291820,295030,Không thích cũng phải thích đấy Tối bạn
VWEB_EPpxE4,295030,297580,không thích mà anh đâu có nhưng mà người
VWEB_EPpxE4,297580,300020,ta ngày đi à
VWEB_EPpxE4,300020,302050,thế
VWEB_EPpxE4,304930,307190,nào bây giờ giới thiệu bạn thấy mình
VWEB_EPpxE4,307190,309530,được không mà thôi Nam trước đi anh tên
VWEB_EPpxE4,309530,312409,gì nữa em đến xanh Em ở Hưng Yên ở Hưng
VWEB_EPpxE4,312409,314930,Yên à Em sinh năm bao nhiêu năm 2000 mà
VWEB_EPpxE4,314930,316370,không Thật ra là chị hỏi nhưng mà để em
VWEB_EPpxE4,316370,319099,giới thiệu với bạn ý đủ cho đó hai đứa
VWEB_EPpxE4,319099,320629,làm quay nhau trong là chị em mình làm
VWEB_EPpxE4,320629,323500,quen với nhau đó là like nào
VWEB_EPpxE4,323500,326240,Chào bạn mình tên là sao mình hay sinh
VWEB_EPpxE4,326240,328539,năm 2000 mình tự nhiên các bạn ở đâu nhỉ
VWEB_EPpxE4,328539,333229,Em Là Hạnh Em đến từ Hà Nội Em sinh năm
VWEB_EPpxE4,333229,334300,2006
VWEB_EPpxE4,334300,338138,chứ mùi Plus
VWEB_EPpxE4,339729,344590,2006 do sao sao ngoan yêu em sao sao đó
VWEB_EPpxE4,344590,347300,tao nghe không nghĩ em đoán Bạn bao
VWEB_EPpxE4,347300,349430,nhiêu tuổi rồi Em nghĩ chỉ đồng Ai có ba
VWEB_EPpxE4,349430,352430,tư lấy luôn cũng là nói là người ta già
VWEB_EPpxE4,352430,354490,đi
