vid,start,end,text
C4oIl5XBHgk,480,8480,for this round you  get a puppet  i want it a huge puppet toy
C4oIl5XBHgk,8480,14799,i know  amelia just hid madison's brushes  draw it win it
C4oIl5XBHgk,14799,22640,now go go go okay i should start  what  where are my brushes poor madison what
C4oIl5XBHgk,22640,28080,am i gonna do without them in the  meantime amelia has already started  painting
C4oIl5XBHgk,28080,34640,hey  i have an idea  why is madison dipping her fingers in
C4oIl5XBHgk,34640,40079,paint  you can't stop me i'm gonna use my
C4oIl5XBHgk,40079,46719,fingers  just like that wow this is so fun seems
C4oIl5XBHgk,46719,52800,that the teacher wants to have the toy  herself  both girls are doing just great
C4oIl5XBHgk,52800,59500,madison really doesn't mind using her  fingers instead of  brushes can draw faster this way
C4oIl5XBHgk,59500,63600,[Music]  it's even easier
C4oIl5XBHgk,64559,70840,yay  i'm done  [Music]
C4oIl5XBHgk,70840,76960,what how did she do that  i have to hurry up
C4oIl5XBHgk,76960,83280,stop  your time is up yes i'm gonna win this  oh no
C4oIl5XBHgk,83280,88400,now show them  mine looks like this  hmm
C4oIl5XBHgk,88400,95920,not bad madison  amelia  oh it's pretty bad i know
C4oIl5XBHgk,95920,103520,oh yuck i mean the technique is a bit  sloppy the winner is madison well done
C4oIl5XBHgk,103520,110399,madison  you get a puppet as a reward  of course you could have washed your
C4oIl5XBHgk,110399,116960,hands first  but at least she's having fun  [Music]
C4oIl5XBHgk,116960,122719,cheer up amelia  you'll do better next time
C4oIl5XBHgk,122800,130080,[Music]  the girls are excited to see what  they're gonna draw i should step back
C4oIl5XBHgk,130080,135200,here it is oh wow it's a living spider
C4oIl5XBHgk,135200,140319,i'm so scared to take it away okay  the one to draw the spider better we'll
C4oIl5XBHgk,140319,146319,get it as a prize start the prize is not  the one to get very excited about but it
C4oIl5XBHgk,146319,153360,seems that amelia isn't thinking it  through she's actually trying  no  i don't want to get that spider what
C4oIl5XBHgk,153360,160959,emilio what are you doing what do you  mean oh no no no no now i will  definitely win i don't want that spider
C4oIl5XBHgk,160959,167120,i need to ruin this painting amelia is  smudging all over her painting  now it's less likely that she will be
C4oIl5XBHgk,167120,172480,the winner that leaves madison at risk  but she has just the way to deal with it
C4oIl5XBHgk,172480,178959,she is ruining the paper itself  haha now i will certainly lose
C4oIl5XBHgk,178959,185599,what wow looks like she was able to  accidentally make origami oh shoot this
C4oIl5XBHgk,185599,191920,is bad  what a fool time is up girls now show me  what you've got let me see
C4oIl5XBHgk,191920,200480,i'm so sorry mine turned out bad oh what  is that get it away from me madison no
C4oIl5XBHgk,200480,207920,come on quickly well okay  here  origami you are the winner on this one
C4oIl5XBHgk,207920,215120,poor madison that she will have to take  the spider as her prize amelia's sure  having lots of fun now okay sweetie now
C4oIl5XBHgk,215120,220799,wait for the prize  oh where is it it was here just seconds  ago
C4oIl5XBHgk,220799,228080,turns out that the spider is on amelia's  desk look how the tables have turned
C4oIl5XBHgk,228080,236000,the spider chose you  okay i think you'll like this one  strawberries oh they look so good
C4oIl5XBHgk,236000,243040,i wish i could eat them  strawberries  oh i'm so hungry
C4oIl5XBHgk,243040,248799,okay time to stretch my hands i can't  let her beat me i know hey amelia look
C4oIl5XBHgk,248799,254959,over there what is it i don't see  anything what is madison up to oh no  she's taking amelia's red paint it was
C4oIl5XBHgk,254959,260400,just a butterfly oh it's nothing amelia  i see now girls grab your brushes and
C4oIl5XBHgk,260400,265680,start  madison is starting by applying red  paint there can never be too much red
C4oIl5XBHgk,265680,271520,for a nice strawberry  in the meantime amelia just realized  that her red is missing what where is my
C4oIl5XBHgk,271520,276560,paint  hey madison can i borrow yours no
C4oIl5XBHgk,276560,282960,um okay okay oh well i guess i'm just  gonna use blue instead i'm almost done i
C4oIl5XBHgk,282960,289199,just need to add some leaves here we go  these strawberries will look very  different blue is not exactly fitting to
C4oIl5XBHgk,289199,294800,paint a strawberry but emilia doesn't  seem to care  these will look just fine
C4oIl5XBHgk,294800,300160,i'm really gonna win this time i need  another brush give me yours
C4oIl5XBHgk,300160,308320,my strawberry is red and nice  what a blue strawberry what an idiot
C4oIl5XBHgk,308320,314320,and what's wrong with that  i think i know how to fix it  [Music]
