vid,start,end,text
LV95XhXacmQ,0,3540,Allah Allah Günaydın arkadaşlar kanalıma
LV95XhXacmQ,3540,6270,hoşgeldiniz Ben de vizyonumuz bir blog
LV95XhXacmQ,6270,9090,daha yine sizinle krep yapıyorum bütün
LV95XhXacmQ,9090,12120,raflarla bir Burcu Yemek çok zor Evet
LV95XhXacmQ,12120,14210,krep
LV95XhXacmQ,14210,17279,bugün şimdi neyin bloğunu çekiyorum
LV95XhXacmQ,17279,19500,biraz ondan bahseder bugün okulun son
LV95XhXacmQ,19500,22230,günü karne alacağım falan filan hocalar
LV95XhXacmQ,22230,23730,izin verirse ben size hocalarla
LV95XhXacmQ,23730,26519,Tanıştırırım öyle yani şimdi Braun
LV95XhXacmQ,26519,29279,içeriğini anlatıyorum kardeşim Bir
LV95XhXacmQ,29279,31309,okulun son günü
LV95XhXacmQ,31309,35239,2'den yekase var Evet yanlış duymadınız
LV95XhXacmQ,35239,38960,Yarın üniversite sınavına giriyorum
LV95XhXacmQ,38960,43530,kum Ben ben matematikte dört net yapan
LV95XhXacmQ,43530,45930,Ben yarın üniversite sınavına giriyorum
LV95XhXacmQ,45930,48719,bir sürprizim var size ben şimdi
LV95XhXacmQ,48719,51440,tarifleri yorum Evet bunlar alıştığımız
LV95XhXacmQ,51440,54210,kahve var Bak yine aklıma geldi Allah
LV95XhXacmQ,54210,56550,belanızı versin öyle yani böyle bir blog
LV95XhXacmQ,56550,59039,olacak inşallah keyifle izlersiniz Sizi
LV95XhXacmQ,59039,62649,seviyorum İyi görüşürüz Bakın Kim geldi
LV95XhXacmQ,62649,66610,yanıma arkadaşlar Kim o canım Şimdi eve
LV95XhXacmQ,66610,67920,gidiyoruz
LV95XhXacmQ,67920,70450,bırakacağız daha sonra okula gideceğim
LV95XhXacmQ,70450,72610,ama kızın oluyor bu konu hakkında ne
LV95XhXacmQ,72610,75390,düşünüyorsun
LV95XhXacmQ,76350,79350,çok
LV95XhXacmQ,79619,81360,olacağım
LV95XhXacmQ,81360,85110,Teşekkür ederim canım
LV95XhXacmQ,85470,88299,hepinizi çok öpüyorum okulda görüşürüz
LV95XhXacmQ,88299,91960,Evet arkadaşlar şu anda Okuldayım karne
LV95XhXacmQ,91960,94780,törenine geldim falan filan yanımda
LV95XhXacmQ,94780,99759,sarsar da bu arada mevlid-i
LV95XhXacmQ,103030,106270,oy oy kayıp yalan okuldayız şu an
LV95XhXacmQ,106270,108820,bulunduğumuz açılmış durumda bugün
LV95XhXacmQ,108820,111659,okulun doğum günü arkadaşlar
LV95XhXacmQ,111659,115440,tanıştığımız olurdu kurt günü
LV95XhXacmQ,115440,119050,ben ben bu kızı gördüm Dedim bu olmadı
LV95XhXacmQ,119050,121810,Deniz bana arkasında yer ayırmış bizi
LV95XhXacmQ,121810,124360,instagramdan konuşmuştuk böyle yaptım
LV95XhXacmQ,124360,127710,girdim sınıfa
LV95XhXacmQ,129330,132069,arkadaşlar Elif'le tanışmamızı
LV95XhXacmQ,132069,134590,anlatıyorum daha okul başlamamıştı
LV95XhXacmQ,134590,136750,bileyen daha 9. sınıf başlamamıştı bile
LV95XhXacmQ,136750,140080,hazırlık sınavını atlamak için bir kurt
LV95XhXacmQ,140080,142150,vardı okula Biz de ona gelmiştik
LV95XhXacmQ,142150,144970,gelmiştik Yalnız ben oturdum işte
LV95XhXacmQ,144970,147370,kimseyi tanımıyorum ilmeği Tanıyorum onu
LV95XhXacmQ,147370,149290,da Instagram'dan tanışmıştık etrafında
LV95XhXacmQ,149290,150910,kimseyi tanımıyorum yanlış şurdaki
LV95XhXacmQ,150910,154600,gördüğünüz cadı karı şu bana böyle
LV95XhXacmQ,154600,158080,yaptım geldiniz yılmazsın değil mi Sen
LV95XhXacmQ,158080,159910,beni tanımıyorsun ama ben seni tanıyorum
LV95XhXacmQ,159910,162580,tam olarak böyle yaptı tam olarak böyle
LV95XhXacmQ,162580,164689,yaptım bu sonra inanamıyorum buraya
LV95XhXacmQ,164689,167030,geldiğimizde nasıl kaybettim olduk Yani
LV95XhXacmQ,167030,169989,okulda
LV95XhXacmQ,173769,178400,görüşürüz tatlım var
LV95XhXacmQ,203200,206319,[Müzik]
LV95XhXacmQ,211230,214120,[Müzik]
LV95XhXacmQ,214120,217450,ya hani yazıdan görünmüyor gerçek deli
LV95XhXacmQ,217450,219459,toplantı var diye müdürler boyatmış
LV95XhXacmQ,219459,222909,değil ama ben hemen buraya yazdım Niye
LV95XhXacmQ,222909,225129,sildiniz ki yazdım ama bu da silinmiş
LV95XhXacmQ,225129,228190,biraz Yeni müdür yardımcısı Biz arkadan
LV95XhXacmQ,228190,230170,döndürsem şurada şu noktada Duruyor
LV95XhXacmQ,230170,233590,böyle bu ne bu ne dedi duvarda neler
LV95XhXacmQ,233590,235780,yazıyor birinden söyleyebilir miyiz
LV95XhXacmQ,235780,237790,söylemiyorsun arka koltukta sakla
LV95XhXacmQ,237790,241469,yazıyor bırakalım bu ne
LV95XhXacmQ,244799,247959,Evet arkadaşlar Elif belgesini almaya
LV95XhXacmQ,247959,251250,geldi ama anlamadı son
LV95XhXacmQ,251250,253260,[Müzik]
LV95XhXacmQ,253260,256840,kıskanıyor konuşuyorum diye şu an beni
LV95XhXacmQ,256840,260500,kıskanıyor bugün okulun son günü son kez
LV95XhXacmQ,260500,262449,göreceğim inşallah çok mutluyum Bu
LV95XhXacmQ,262449,264669,yüzden takipleri bunda ne oluyor
LV95XhXacmQ,264669,266580,Bilmiyorum hiçbir fikrim yok aslında
LV95XhXacmQ,266580,269370,öpüyorum sizlere
LV95XhXacmQ,269370,272380,bu sevgi dolu sözlerimin için teşekkür
LV95XhXacmQ,272380,275569,ederim attım Sonra o zamanları sahneye
LV95XhXacmQ,275569,278199,çağırıyorlar Hoca'dan bir gerekli
LV95XhXacmQ,278199,281979,bağırıyorsun anlamadım
LV95XhXacmQ,282789,287860,tane elimde kamerayla çıksam ne olur ne
LV95XhXacmQ,292449,296899,olmaz hadi gülüyorum da fark var ve
LV95XhXacmQ,296899,298059,YouTube
LV95XhXacmQ,298059,300619,çıkmak istiyor musun Bu arada izin var
LV95XhXacmQ,300619,303409,mı paylaşmak Peki seksi üzüldüm yani
LV95XhXacmQ,303409,305599,evliya töreninde üstüne bayıldım
LV95XhXacmQ,305599,308229,arkadaşlar
LV95XhXacmQ,308319,310899,bayıldım
LV95XhXacmQ,310899,314198,anlatacağım size
LV95XhXacmQ,316899,318939,çok iyisin çok
LV95XhXacmQ,318939,324649,Evet evet şu anda o
LV95XhXacmQ,334110,338990,O çok iyi matematik matematik
