vid,start,end,text
aKFc3Trl7HI,14080,15440,loads of you have asked me to cover this
aKFc3Trl7HI,15440,17199,situation regarding the once diving tick
aKFc3Trl7HI,17199,18880,tock artist croquet and all the loads of
aKFc3Trl7HI,18880,20800,you shall receive this whole cesspool of
aKFc3Trl7HI,20800,22560,an outrage has circled around my mind
aKFc3Trl7HI,22560,24160,ever since it started especially with me
aKFc3Trl7HI,24160,25599,being furious at all the [ __ ] that
aKFc3Trl7HI,25599,27519,was tied down onto croquet during this
aKFc3Trl7HI,27519,29599,all so here i come to you today with a
aKFc3Trl7HI,29599,31119,video discussing the unfortunate story
aKFc3Trl7HI,31119,32800,of croquette and how the tiktok art
aKFc3Trl7HI,32800,34399,community failed them please use they
aKFc3Trl7HI,34399,36079,them pronouns for crow kit and mind you
aKFc3Trl7HI,36079,37600,that we will be discussing serious and
aKFc3Trl7HI,37600,39760,potentially triggering subjects so if
aKFc3Trl7HI,39760,41280,that's not your cup of tea to handle
aKFc3Trl7HI,41280,43120,please click off of this video to start
aKFc3Trl7HI,43120,44719,off this video crooked was once an
aKFc3Trl7HI,44719,46800,active user on tik tok specifically the
aKFc3Trl7HI,46800,49039,art community in the app itself when
aKFc3Trl7HI,49039,50480,croquet posted a video regarding the
aKFc3Trl7HI,50480,52559,rendering process for a piece many in
aKFc3Trl7HI,52559,54320,the community sparked back an outlast to
aKFc3Trl7HI,54320,55840,the art style that was presented in the
aKFc3Trl7HI,55840,57840,video especially towards where the eyes
aKFc3Trl7HI,57840,59520,on the character were placed this would
aKFc3Trl7HI,59520,61199,result in many insulting croquettes art
aKFc3Trl7HI,61199,62800,by making fun of it or quote-unquote
aKFc3Trl7HI,62800,64799,fixing it being sent multiple messages
aKFc3Trl7HI,64799,66320,of degrading comments and others trying
aKFc3Trl7HI,66320,68000,to dig up any dirt they could possibly
aKFc3Trl7HI,68000,69920,find and to shine light on for the user
aKFc3Trl7HI,69920,71680,keep that last bit in mind as you won't
aKFc3Trl7HI,71680,74320,be seeing any proof of that said dirt
aKFc3Trl7HI,74320,75920,already i'm fed up with what i have
aKFc3Trl7HI,75920,77840,heard and that's just an introduction to
aKFc3Trl7HI,77840,80240,the situation people really rallied up
aKFc3Trl7HI,80240,82000,against this user's art all because of
aKFc3Trl7HI,82000,83680,an art style choice they found to not
aKFc3Trl7HI,83680,85360,meet their own standards and quite
aKFc3Trl7HI,85360,87439,honestly if an art style really makes
aKFc3Trl7HI,87439,89360,you lash out like this i'm pretty sure
aKFc3Trl7HI,89360,91280,you're the one with the problem not the
aKFc3Trl7HI,91280,93200,artist i mean are we now supposed to
aKFc3Trl7HI,93200,94880,behave like this when we see picasso's
aKFc3Trl7HI,94880,97119,art because i don't think so art is
aKFc3Trl7HI,97119,98720,supposed to be free of mind to express
aKFc3Trl7HI,98720,100560,yourself and have fun but that's ruined
aKFc3Trl7HI,100560,101840,when stuck up individuals who are
aKFc3Trl7HI,101840,103439,displeased over an art style feel like
aKFc3Trl7HI,103439,104799,they need to voice it every second of
aKFc3Trl7HI,104799,106960,the day it's not harmful it's not
aKFc3Trl7HI,106960,108640,offensive it's just unique and different
aKFc3Trl7HI,108640,110560,like everyone else's art style if they
aKFc3Trl7HI,110560,112079,felt that it needed to have some actual
aKFc3Trl7HI,112079,113680,constructive criticism they would have
aKFc3Trl7HI,113680,115680,politely commented on that video about
